text,label
"vừa xong, có chương trình khuyến mãi liên quan đến chăm sóc khách hàng. :(",neutral
"tối qua, đã mở thêm chi nhánh liên quan đến tổng đài. 📝…",neutral
"hôm qua, yêu cầu mang CCCD liên quan đến laptop.! :(",neutral
"mới đây, Có 20 chỗ ngồi trong phòng. liên quan đến siêu thị.!! :)",neutral
"hôm nay, thêm tính năng mới liên quan đến ngân hàng.! :v",neutral
"hôm qua, có bãi giữ xe liên quan đến ứng dụng.!!",neutral
"tối qua, đang tuyển dụng liên quan đến phòng khám. :v",neutral
"hôm qua, Sân bay đang đông. liên quan đến ứng dụng.!! =))",neutral
"hôm nay, địa chỉ nằm ở trung tâm liên quan đến trường. 📌",neutral
"sáng nay, Đường link tải về có hiệu lực 24h. liên quan đến bác sĩ. 📌!",neutral
"tối qua, thêm tính năng mới liên quan đến điện thoại.",neutral
"hôm qua, Đường link tải về có hiệu lực 24h. liên quan đến khoa.!",neutral
"hôm qua, có bãi giữ xe liên quan đến giao hàng. 📌 :(",neutral
"lúc 8h, yêu cầu mang CCCD liên quan đến giảng viên. 📌",neutral
"tối qua, ship nội thành trong ngày liên quan đến chuyến bay.!! :(",neutral
"tuần trước, đang tuyển dụng liên quan đến giao hàng.!! ^^",neutral
"sáng nay, áp dụng thanh toán QR liên quan đến trường. 📌! :(",neutral
"tối qua, sản phẩm hết hàng tạm thời liên quan đến khách sạn.!!",neutral
"sáng nay, giá niêm yết công khai liên quan đến đồ ăn.!",neutral
"hôm qua, đã mở thêm chi nhánh liên quan đến bác sĩ. 📣!!",neutral
"lúc 8h, giờ làm việc từ 8h đến 17h liên quan đến quán ăn. 🛈",neutral
"sáng nay, Đơn hàng đã chuyển đến kho. liên quan đến app.",neutral
"tuần trước, ship nội thành trong ngày liên quan đến bệnh viện.!!! :(",neutral
"vừa xong, Tôi đã nhận được email xác nhận. liên quan đến ship đồ ăn.",neutral
"hôm nay, Tôi đã nhận được email xác nhận. liên quan đến môn học. =))",neutral
"vừa xong, giá niêm yết công khai liên quan đến shipper.!! :v",neutral
"lúc 8h, website bảo trì trong 1 giờ liên quan đến website. 📣… :(",neutral
"vừa xong, địa chỉ nằm ở trung tâm liên quan đến laptop. 📣 :)",neutral
"hôm qua, giờ làm việc từ 8h đến 17h liên quan đến xe công nghệ.!!",neutral
"tuần trước, Tôi đã nhận được email xác nhận. liên quan đến shipper.",neutral
"hôm nay, đã mở thêm chi nhánh liên quan đến shipper. 📣!!!",neutral
"tối qua, thêm tính năng mới liên quan đến ship đồ ăn. :(",neutral
"hôm nay, Phòng lab mở từ 13h. liên quan đến shipper. 📣",neutral
"tối qua, sản phẩm hết hàng tạm thời liên quan đến điện thoại.…",neutral
"mới đây, Lịch hẹn của tôi là 9:30 sáng. liên quan đến siêu thị.!!! =))",neutral
"mới đây, yêu cầu mang CCCD liên quan đến ứng dụng. 📌!",neutral
"sáng nay, đang tuyển dụng liên quan đến phòng khám.",neutral
"hôm qua, website bảo trì trong 1 giờ liên quan đến siêu thị.!!!",neutral
"tối qua, yêu cầu mang CCCD liên quan đến website.",neutral
"vừa xong, Lịch hẹn của tôi là 9:30 sáng. liên quan đến đơn hàng.",neutral
"vừa xong, áp dụng thanh toán QR liên quan đến chăm sóc khách hàng.!",neutral
"lúc 8h, giờ làm việc từ 8h đến 17h liên quan đến cửa hàng.!",neutral
"lúc 8h, Đường link tải về có hiệu lực 24h. liên quan đến điện thoại.!!!",neutral
"hôm qua, áp dụng thanh toán QR liên quan đến ứng dụng. =))",neutral
"mới đây, Tôi đã nhận được email xác nhận. liên quan đến siêu thị.!!",neutral
"vừa xong, Tôi đã nhận được email xác nhận. liên quan đến laptop. :)",neutral
"hôm qua, Đơn hàng đã chuyển đến kho. liên quan đến chăm sóc khách hàng. 📌",neutral
"lúc 8h, website bảo trì trong 1 giờ liên quan đến siêu thị.!!! =))",neutral
"vừa xong, giá niêm yết công khai liên quan đến laptop. 📌",neutral
"hôm nay, Sân bay đang đông. liên quan đến đơn hàng.",neutral
"sáng nay, website bảo trì trong 1 giờ liên quan đến ship đồ ăn.!!",neutral
"tuần trước, sản phẩm hết hàng tạm thời liên quan đến shipper.! =))",neutral
"vừa xong, Thời tiết hôm nay khá mát. liên quan đến môn học.",neutral
"vừa xong, sản phẩm hết hàng tạm thời liên quan đến giảng viên. 🛈… :)",neutral
"sáng nay, đang tuyển dụng liên quan đến nhân viên.…",neutral
"sáng nay, Lịch hẹn của tôi là 9:30 sáng. liên quan đến du lịch. 🛈 :)",neutral
"mới đây, Bài kiểm tra gồm 50 câu. liên quan đến bệnh viện. 📌!! :(",neutral
"lúc 8h, giá niêm yết công khai liên quan đến khách sạn.! :(",neutral
"tuần trước, Có 20 chỗ ngồi trong phòng. liên quan đến giảng viên.",neutral
"mới đây, ship nội thành trong ngày liên quan đến khoa.",neutral
"tuần trước, sản phẩm hết hàng tạm thời liên quan đến bảo hành.!!!",neutral
"hôm qua, địa chỉ nằm ở trung tâm liên quan đến nhà hàng.",neutral
"tối qua, áp dụng thanh toán QR liên quan đến laptop.!!!",neutral
"lúc 8h, đã cập nhật thời khóa biểu liên quan đến trường.!!",neutral
"hôm qua, Tôi đã nhận được email xác nhận. liên quan đến ngân hàng. 📌",neutral
"vừa xong, Lịch hẹn của tôi là 9:30 sáng. liên quan đến thiết bị.",neutral
"lúc 8h, mở cửa cả cuối tuần liên quan đến giảng viên.",neutral
"tuần trước, Lịch hẹn của tôi là 9:30 sáng. liên quan đến trường. 📣 :v",neutral
"vừa xong, áp dụng thanh toán QR liên quan đến app. 🛈",neutral
"lúc 8h, đã cập nhật thời khóa biểu liên quan đến đơn hàng. 📌 =))",neutral
"hôm qua, Phòng lab mở từ 13h. liên quan đến ship đồ ăn.",neutral
"tối qua, đã mở thêm chi nhánh liên quan đến giảng viên.",neutral
"sáng nay, đang tuyển dụng liên quan đến tổng đài.!!!",neutral
"mới đây, đã mở thêm chi nhánh liên quan đến thiết bị. 📝!!!",neutral
"hôm qua, Tài khoản vừa đăng nhập lúc 7h. liên quan đến trường.…",neutral
"tuần trước, yêu cầu mang CCCD liên quan đến ngân hàng.",neutral
"tuần trước, Đường link tải về có hiệu lực 24h. liên quan đến nhà hàng.!",neutral
"lúc 8h, thêm tính năng mới liên quan đến bác sĩ. 📌 :)",neutral
"tối qua, Thời tiết hôm nay khá mát. liên quan đến chăm sóc khách hàng. 🛈!!!",neutral
"lúc 8h, địa chỉ nằm ở trung tâm liên quan đến nhà hàng.!! :(",neutral
"lúc 8h, hôm nay có thông báo mới liên quan đến đơn hàng. 📝",neutral
"tuần trước, ship nội thành trong ngày liên quan đến laptop.",neutral
"hôm nay, sản phẩm hết hàng tạm thời liên quan đến thương mại điện tử. 🛈! :v",neutral
"mới đây, sản phẩm hết hàng tạm thời liên quan đến điện thoại.… =))",neutral
"tuần trước, thêm tính năng mới liên quan đến du lịch. 🛈 :(",neutral
"mới đây, yêu cầu mang CCCD liên quan đến bảo hành.!!! :v",neutral
"lúc 8h, áp dụng thanh toán QR liên quan đến trường.! ^^",neutral
"lúc 8h, hôm nay có thông báo mới liên quan đến trường. 📝!",neutral
"sáng nay, website bảo trì trong 1 giờ liên quan đến quán ăn.!",neutral
"mới đây, Đường link tải về có hiệu lực 24h. liên quan đến nhà hàng.!",neutral
"mới đây, Sân bay đang đông. liên quan đến app. ^^",neutral
"hôm nay, đang tuyển dụng liên quan đến nhà hàng.… ^^",neutral
"tuần trước, sản phẩm hết hàng tạm thời liên quan đến wifi. 🛈… :(",neutral
"hôm qua, Bài kiểm tra gồm 50 câu. liên quan đến app. ℹ️ =))",neutral
"mới đây, ship nội thành trong ngày liên quan đến shipper.!!",neutral
"sáng nay, website bảo trì trong 1 giờ liên quan đến bệnh viện.!",neutral
"hôm nay, Sân bay đang đông. liên quan đến wifi. :(",neutral
"vừa xong, Lịch hẹn của tôi là 9:30 sáng. liên quan đến bác sĩ. ℹ️!",neutral
"mới đây, ship nội thành trong ngày liên quan đến quán ăn.!!!",neutral
"lúc 8h, có chương trình khuyến mãi liên quan đến xe công nghệ.",neutral
"sáng nay, đã cập nhật thời khóa biểu liên quan đến xe công nghệ.",neutral
"lúc 8h, sản phẩm hết hàng tạm thời liên quan đến app. 📣",neutral
"hôm qua, Lịch hẹn của tôi là 9:30 sáng. liên quan đến quán ăn.!! :(",neutral
"sáng nay, Lịch hẹn của tôi là 9:30 sáng. liên quan đến du lịch.",neutral
"tối qua, giá niêm yết công khai liên quan đến bệnh viện. :)",neutral
"mới đây, giá niêm yết công khai liên quan đến ship đồ ăn.!!",neutral
"sáng nay, ship nội thành trong ngày liên quan đến nhà hàng.!!",neutral
"sáng nay, hôm nay có thông báo mới liên quan đến phòng khám.! :v",neutral
"mới đây, Sân bay đang đông. liên quan đến website.",neutral
"hôm qua, Lịch hẹn của tôi là 9:30 sáng. liên quan đến nhân viên. ℹ️! :)",neutral
"tuần trước, giá niêm yết công khai liên quan đến cửa hàng.…",neutral
"hôm nay, Sân bay đang đông. liên quan đến đơn hàng.",neutral
"mới đây, Đơn hàng đã chuyển đến kho. liên quan đến quán ăn.!! :)",neutral
"sáng nay, có chương trình khuyến mãi liên quan đến tổng đài. ℹ️",neutral
"hôm qua, giờ làm việc từ 8h đến 17h liên quan đến bưu điện.!",neutral
"tối qua, Thời tiết hôm nay khá mát. liên quan đến chuyến bay.!!! :)",neutral
"hôm nay, Phòng lab mở từ 13h. liên quan đến ứng dụng. 🛈!! =))",neutral
"tối qua, yêu cầu mang CCCD liên quan đến bệnh viện. 📌",neutral
"hôm nay, website bảo trì trong 1 giờ liên quan đến môn học.!",neutral
"tuần trước, Thời tiết hôm nay khá mát. liên quan đến quán ăn.",neutral
"tuần trước, hôm nay có thông báo mới liên quan đến website.!",neutral
"tối qua, đang tuyển dụng liên quan đến nhà hàng.",neutral
"sáng nay, Đường link tải về có hiệu lực 24h. liên quan đến bác sĩ.!! =))",neutral
"tuần trước, giờ làm việc từ 8h đến 17h liên quan đến website.",neutral
"hôm qua, website bảo trì trong 1 giờ liên quan đến phòng khám.",neutral
"hôm nay, có bãi giữ xe liên quan đến bệnh viện. 📝! :v",neutral
"mới đây, có chương trình khuyến mãi liên quan đến môn học.!!",neutral
"hôm nay, giờ làm việc từ 8h đến 17h liên quan đến đơn hàng. 🛈!!",neutral
"vừa xong, giờ làm việc từ 8h đến 17h liên quan đến giao hàng. ℹ️ :v",neutral
"mới đây, đang tuyển dụng liên quan đến trường.!!!",neutral
"tuần trước, Đường link tải về có hiệu lực 24h. liên quan đến wifi.",neutral
"hôm nay, yêu cầu mang CCCD liên quan đến wifi. ℹ️!",neutral
"tối qua, Sân bay đang đông. liên quan đến laptop.!! =))",neutral
"tuần trước, Đơn hàng đã chuyển đến kho. liên quan đến xe công nghệ. 📌",neutral
"tuần trước, Có 20 chỗ ngồi trong phòng. liên quan đến đơn hàng.",neutral
"mới đây, có bãi giữ xe liên quan đến khách sạn. :)",neutral
"lúc 8h, mở cửa cả cuối tuần liên quan đến bưu điện.",neutral
"tuần trước, giờ làm việc từ 8h đến 17h liên quan đến đơn hàng.",neutral
"tối qua, Phòng lab mở từ 13h. liên quan đến đồ ăn.!!!",neutral
"sáng nay, có chương trình khuyến mãi liên quan đến bệnh viện.…",neutral
"tuần trước, website bảo trì trong 1 giờ liên quan đến cửa hàng. 📝",neutral
"tối qua, có bãi giữ xe liên quan đến siêu thị.…",neutral
"hôm qua, Đường link tải về có hiệu lực 24h. liên quan đến website.…",neutral
"tuần trước, Tôi đã nhận được email xác nhận. liên quan đến quán ăn.… ^^",neutral
"tuần trước, Tôi đã nhận được email xác nhận. liên quan đến website. =))",neutral
"tối qua, yêu cầu mang CCCD liên quan đến du lịch.!",neutral
"tuần trước, giờ làm việc từ 8h đến 17h liên quan đến thương mại điện tử.!!",neutral
"hôm nay, giá niêm yết công khai liên quan đến thương mại điện tử. 📝… ^^",neutral
"mới đây, Thời tiết hôm nay khá mát. liên quan đến đồ ăn. ℹ️!",neutral
"hôm nay, Đơn hàng đã chuyển đến kho. liên quan đến bưu điện. 📌! =))",neutral
"lúc 8h, website bảo trì trong 1 giờ liên quan đến bảo hành.",neutral
"hôm qua, địa chỉ nằm ở trung tâm liên quan đến xe công nghệ.",neutral
"hôm nay, Có 20 chỗ ngồi trong phòng. liên quan đến bác sĩ.!!!",neutral
"vừa xong, áp dụng thanh toán QR liên quan đến nhân viên. =))",neutral
"tuần trước, Tôi đã nhận được email xác nhận. liên quan đến phòng khám.!!",neutral
"hôm nay, Tôi đã nhận được email xác nhận. liên quan đến bưu điện.",neutral
"hôm qua, thêm tính năng mới liên quan đến thiết bị.!",neutral
"tuần trước, đã cập nhật thời khóa biểu liên quan đến shipper.",neutral
"lúc 8h, có chương trình khuyến mãi liên quan đến khách sạn.!!",neutral
"mới đây, thêm tính năng mới liên quan đến giảng viên.! :(",neutral
"vừa xong, Phòng lab mở từ 13h. liên quan đến chuyến bay. ^^",neutral
"tuần trước, đã mở thêm chi nhánh liên quan đến website. 📝 :)",neutral
"mới đây, Phòng lab mở từ 13h. liên quan đến giảng viên.",neutral
"lúc 8h, yêu cầu mang CCCD liên quan đến ứng dụng. 📝",neutral
"vừa xong, giá niêm yết công khai liên quan đến ship đồ ăn.",neutral
"hôm qua, Sân bay đang đông. liên quan đến môn học.",neutral
"hôm nay, đang tuyển dụng liên quan đến trường. 📌!!!",neutral
